article,lvl2,main,up,location,href,meter_1,meter_2,pix_1,pix_2,name,in_rub,hronometraz,v_sutki,dney,anonce_code,anonce
Omsk037,/omskaya-oblast,Rossija,Omskaja oblast',Omsk,/omskaya-oblast/omsk/krasnyy-put-2-ya-dachnaya-ost-gorodok-vodnikov,3,6,1024,512,Krasnyj Put' - 2-ja Dachnaja (ost. "Gorodok Vodnikov"),13357,7,1440,7,53477415,Tsifrovoj bilbord
Omsk038,/omskaya-oblast,Rossija,Omskaja oblast',Omsk,/omskaya-oblast/omsk/krasnyy-put-4-2,3,6,1024,512,Krasnyj put'; 4/2,13357,7,1440,7,53477415,Tsifrovoj bilbord
Omsk039,/omskaya-oblast,Rossija,Omskaja oblast',Omsk,/omskaya-oblast/omsk/krasnyy-put-7a,3,6,1024,512,Krasnyj Put'; 7a,13357,7,1440,7,53477415,Tsifrovoj bilbord
Podol'sk001,/moskovskaya-oblast/podolsk,Rossija,Moskovskaja oblast',Podol'sk,/moskovskaya-oblast/podolsk/komsomolskaya-5a,10,4.5,1280,720,Komsomol'skaja; 5A,24095,10,300,7,53477215,Svetodiodnyj ekran
Podol'sk002,/moskovskaya-oblast/podolsk,Rossija,Moskovskaja oblast',Podol'sk,/moskovskaya-oblast/podolsk/kirova-63a,4.2,5.6,640,480,Kirova; 63A,14220,10,288,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu001,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/nagibina-32-2-tk-gorizont,5,8,768,512,Nagibina; 32/2 (TK "Gorizont"),14801,7,192,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu003,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/krasnoarmeyskaya-224-kirovskiy-kerama-marazzi,2.8,5.7,576,288,Krasnoarmejskaja; 224 - Kirovskij (Kerama Marazzi),14801,7,192,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu004,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/malinovskogo-17zh-sedmoye-nebo,4.1,7.6,480,256,Malinovskogo; 17Zh ("Sed'moe nebo"),14801,7,192,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu009,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/aksayskiy-21-tts-khdm-yug,3,4,512,384,Aksajskij; 21 (TTs "HDM-Jug"),8467,10,288,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu010,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/malinovskogo-25-tts-zolotoy-vavilon,3,4,512,384,Malinovskogo; 25 (TTs "Zolotoj Vavilon"),10780,15,156,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu011,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/kommunisticheskiy-30-tts-plaza,3,4,512,384,Kommunisticheskij; 30 (TTs "Plaza"),37500,10,288,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu014,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-siversa-2,3,6,576,288,Bol'shaja Sadovaja - Siversa; 2,15800,10,288,14,53477215,Svetodiodnyj ekran
Rostov-na-Donu015,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-130-bogatyanovskiy-spusk,2.7,3.7,480,310,Bol'shaja Sadovaja; 130 - Bogatjanovskij spusk,15800,10,288,14,53477215,Svetodiodnyj ekran
Rostov-na-Donu016,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-41-budennovskiy,2.7,3.7,480,320,Bol'shaja Sadovaja; 41 - Budennovskij,15800,10,288,14,53477215,Svetodiodnyj ekran
Rostov-na-Donu017,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-45,5,7,672,480,Bol'shaja Sadovaja; 45,33524,7,216,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu018,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/budennovskiy-51,7.2,7.2,450,450,Budennovskij; 51,14801,7,192,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu019,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/budennovskiy-58-krasnoarmeyskaya-19,3,6,576,288,Budennovskij; 58 - Krasnoarmejskaja; 19,15800,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu020,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/budennovskiy-98-komsomolskiy-park,3,6,576,288,Budennovskij; 98 - Komsomol'skij park,15800,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu021,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/voroshilovskiy-105,5,7,672,480,Voroshilovskij; 105,33524,7,216,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu022,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/shosseynaya-9a-vostochnoye-shosse-storona-a,5,15,960,336,Shossejnaja; 9A - Vostochnoe shosse (storona A),55000,10,288,14,53477615,Tsifrovoj supersajt
Rostov-na-Donu023,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/shosseynaya-9a-vostochnoye-shosse-storona-b,5,15,960,336,Shossejnaja; 9A - Vostochnoe shosse (storona B),55000,10,288,14,53477615,Tsifrovoj supersajt
Rostov-na-Donu024,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/nagibina-narimanova-105,3,6,576,288,Nagibina - Narimanova; 105,15800,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu025,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/nagibina-17-lenina,3,1.4,202,432,Nagibina; 17 - Lenina,10494,10,192,7,63164415,Tsifrovoj pillars
Rostov-na-Donu027,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/portovaya-vsesoyuznaya,3,5,720,432,Portovaja - Vsesojuznaja,11583,10,192,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu028,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/stachki-25,6.2,9.1,480,366,Stachki; 25,23790,7,168,7,53477215,Svetodiodnyj ekran
Rostov-na-Donu029,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/teatralnyy-sholokhova-ploshchad-energetikov,3,6,576,288,Teatral'nyj - Sholohova (Ploschad' Energetikov),33608,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu030,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/sholokhova-v-yezd-v-gorod-po-khodu-dvizheniya,3,6,576,288,Sholohova (v'ezd v gorod po hodu dvizhenija),37500,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu031,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/bogatyanovskiy-spusk-beregovaya-1,3,6,576,288,Bogatjanovskij spusk - Beregovaja; 1,37500,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu032,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/nagibina-19-ploshchad-lenina,4,8,448,240,Nagibina; 19 - Ploschad' Lenina,37500,10,288,14,53477215,Svetodiodnyj ekran
Rostov-na-Donu033,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/gagarina-nagibina,3,6,576,288,Gagarina - Nagibina,100000,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu034,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/sholokhova-270-1,4,8,448,240,Sholohova; 270/1,37500,10,288,14,53477215,Svetodiodnyj ekran
Rostov-na-Donu035,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/sholokhova-130,3,6,576,288,Sholohova; 130,100000,10,288,14,53477415,Tsifrovoj bilbord
Rostov-na-Donu036,/rostovskaya-oblast,Rossija,Rostovskaja oblast',Rostov-na-Donu,/rostovskaya-oblast/rostov-na-donu/pushkinskaya-sobornyy-vkhod-v-park,3,6,576,288,Pushkinskaja - Sobornyj (vhod v park),37500,10,288,14,53477415,Tsifrovoj bilbord
Salehard001,/tyumen-region,Rossija,Tjumenskaja oblast',Salehard,/tyumen-region/salekhard/respubliki-54-ledovyy-dvorets,3,4,256,192,Respubliki; 54 (Ledovyj dvorets),10000,15,150,7,53477215,Svetodiodnyj ekran
Salehard002,/tyumen-region,Rossija,Tjumenskaja oblast',Salehard,/tyumen-region/salekhard/matrosova-31-tskis-geolog,3,4,384,192,Matrosova; 31 (TsKiS "Geolog"),10000,30,100,7,53477215,Svetodiodnyj ekran
Salehard003,/tyumen-region,Rossija,Tjumenskaja oblast',Salehard,/tyumen-region/salekhard/arkticheskaya-1-kdts,4.8,6.4,1280,914,Arkticheskaja; 1 (KDTs),10000,20,100,7,53477215,Svetodiodnyj ekran
Samara001,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/moskovskoye-shosse-15b-tts-rus-na-volge-storona-a,3,4,512,384,Moskovskoe shosse; 15B (TTs "Rus' na Volge") storona A,8467,10,288,7,53477215,Svetodiodnyj ekran
Samara002,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/moskovskoye-shosse-15b-tts-rus-na-volge-storona-b,3,4,512,384,Moskovskoe shosse; 15B (TTs "Rus' na Volge") storona B,8467,10,288,7,53477215,Svetodiodnyj ekran
Samara003,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/moskovskoye-shosse-17-tts-sila-sporta,5.7,11.6,144,720,Moskovskoe shosse; 17 (TTs "Sila Sporta"),25872,10,360,7,53477215,Svetodiodnyj ekran
Samara004,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/kirova-147-trk-viva-lend,3,4,512,384,Kirova; 147 (TRK "Viva Lend"),9576,10,288,7,53477215,Svetodiodnyj ekran
Samara005,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/avrory-150-bots-tsentrbank,12,5,888,372,Avrory; 150 (BOTs «TsentrBank»),27046,10,180,7,53477215,Svetodiodnyj ekran
Samara006,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/moskovskoye-shosse-26d,11.5,6,864,456,Moskovskoe shosse; 26D,27046,10,180,7,53477215,Svetodiodnyj ekran
Samara008,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/aerodromnaya-47a-trts-avrora,9.6,11,720,864,Aerodromnaja; 47A (TRTs "Avrora"),79200,15,204,7,53477215,Svetodiodnyj ekran
Samara009,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/moskovskoye-shosse-17-km-10,5,12,480,1152,Moskovskoe shosse 17 km; 10,11738,10,288,7,53477215,Svetodiodnyj ekran
Samara010,/samarskaya-oblast,Rossija,Samarskaja oblast',Samara,/samarskaya-oblast/samara/lenina-25a,11.5,5,864,360,Lenina; 25A,27046,10,180,7,53477215,Svetodiodnyj ekran
Smolensk001,/smolenskaya-oblast,Rossija,Smolenskaja oblast',Smolensk,/smolenskaya-oblast/smolensk/kashena-1,6,4,720,480,Kashena; 1,8911,10,288,14,53477215,Svetodiodnyj ekran
Smolensk002,/smolenskaya-oblast,Rossija,Smolenskaja oblast',Smolensk,/smolenskaya-oblast/smolensk/ploshchad-pobedy,6.4,4,960,600,Ploschad' Pobedy,8911,10,288,7,53477215,Svetodiodnyj ekran
Sochi001,/krasnodarskiy-kray/sochi,Rossija,Krasnodarskij kraj,Sochi,/krasnodarskiy-kray/sochi/bestuzheva-1-trts-mandarin,6,10,900,600,Bestuzheva; 1 (TRTs "Mandarin"),14300,30,288,7,53477215,Svetodiodnyj ekran
Sochi002,/krasnodarskiy-kray/sochi,Rossija,Krasnodarskij kraj,Sochi,/krasnodarskiy-kray/sochi/konstitutsii-moskovskaya-22-tts-aleksandriya,3,4,340,480,Konstitutsii - Moskovskaja; 22 (TTs "Aleksandrija"),13500,10,288,7,53477215,Svetodiodnyj ekran
Sochi003,/krasnodarskiy-kray/sochi,Rossija,Krasnodarskij kraj,Sochi,/krasnodarskiy-kray/sochi/novaya-zarya-7-trts-moremoll,3,6,520,1000,Novaja Zarja; 7 (TRTs "Moremoll"),13320,10,288,7,53477215,Svetodiodnyj ekran
Sochi004,/krasnodarskiy-kray/sochi,Rossija,Krasnodarskij kraj,Sochi,/krasnodarskiy-kray/sochi/nesebrskaya-morport,3,6,520,1000,Nesebrskaja (Morport),20800,10,288,7,53477215,Svetodiodnyj ekran
Sochi005,/krasnodarskiy-kray/sochi,Rossija,Krasnodarskij kraj,Sochi,/krasnodarskiy-kray/sochi/navaginskaya-12-magazin-mango,2,1.2,352,224,Navaginskaja; 12 (magazin "Mango"),7950,10,288,7,53477215,Svetodiodnyj ekran
Sochi006,/krasnodarskiy-kray/sochi,Rossija,Krasnodarskij kraj,Sochi,/krasnodarskiy-kray/sochi/chernomorskaya-3-grand-otel-zhemchuzhina,15,33,2000,4831,Chernomorskaja; 3 (Grand Otel' "Zhemchuzhina"),60000,15,144,30,53477215,Svetodiodnyj ekran
Surgut006,/tyumen-region,Rossija,Tjumenskaja oblast',Surgut,/tyumen-region/surgut/mira-30-let-pobedy,5,8,512,320,Mira - 30 let Pobedy,9408,10,144,7,53477215,Svetodiodnyj ekran
Surgut007,/tyumen-region,Rossija,Tjumenskaja oblast',Surgut,/tyumen-region/surgut/mira-ostrovskogo,5,8,640,384,Mira - Ostrovskogo,13706,10,288,7,53477215,Svetodiodnyj ekran
Surgut008,/tyumen-region,Rossija,Tjumenskaja oblast',Surgut,/tyumen-region/surgut/respubliki-85-tts-yaroslavna,4,3,720,576,Respubliki; 85 (TTs "Jaroslavna"),13706,10,288,7,53477215,Svetodiodnyj ekran
Surgut009,/tyumen-region,Rossija,Tjumenskaja oblast',Surgut,/tyumen-region/surgut/universitetskaya-karolinskogo,6,10,960,576,Iosifa Karolinskogo 14/1,13706,10,288,7,53477215,Svetodiodnyj ekran
Taganrog001,/rostovskaya-oblast/taganrog,Rossija,Rostovskaja oblast',Taganrog,/rostovskaya-oblast/taganrog/gogolevskiy-4a-tts-raduga,5.1,2.9,640,360,Gogolevskij; 4A (TTs "Raduga"),9500,10,576,15,53477215,Svetodiodnyj ekran
Taganrog002,/rostovskaya-oblast/taganrog,Rossija,Rostovskaja oblast',Taganrog,/rostovskaya-oblast/taganrog/chekhova-318,5.6,4.1,352,256,Chehova; 318,11400,10,216,30,53477215,Svetodiodnyj ekran
Tobol'sk001,/tyumen-region/tobolsk,Rossija,Tjumenskaja oblast',Tobol'sk,/tyumen-region/tobolsk/mendeleyeva-yubileynaya-landshaftnyy-park,6,3,360,180,Mendeleeva - Jubilejnaja (Landshaftnyj park),10252,10,500,7,53477215,Svetodiodnyj ekran
Tobol'sk002,/tyumen-region/tobolsk,Rossija,Tjumenskaja oblast',Tobol'sk,/tyumen-region/tobolsk/mendeleyeva-52-dk-sintez,6,4,386,260,Mendeleeva; 52 (DK Sintez),10252,10,500,7,53477215,Svetodiodnyj ekran
Tobol'sk003,/tyumen-region/tobolsk,Rossija,Tjumenskaja oblast',Tobol'sk,/tyumen-region/tobolsk/yubileynaya-113-gm-semeynyy-magnit,6,3,384,256,Jubilejnaja; 113 (GM "Semejnyj Magnit"),10252,10,500,7,53477215,Svetodiodnyj ekran
Tobol'sk004,/tyumen-region/tobolsk,Rossija,Tjumenskaja oblast',Tobol'sk,/tyumen-region/tobolsk/komsomolskiy-mendeleyeva,6,4,720,504,Komsomol'skij - Mendeleeva,12708,10,300,7,53477215,Svetodiodnyj ekran
Tobol'sk005,/tyumen-region/tobolsk,Rossija,Tjumenskaja oblast',Tobol'sk,/tyumen-region/tobolsk/znamenskogo-neymysheva-gm-lenta,6,4,720,576,Znamenskogo - Nejmysheva (GM "Lenta"),10507,10,350,7,53477215,Svetodiodnyj ekran
Tobol'sk006,/tyumen-region/tobolsk,Rossija,Tjumenskaja oblast',Tobol'sk,/tyumen-region/tobolsk/melnikova-yubileynaya-bts-yevropa,3,6,576,288,Mel'nikova - Jubilejnaja (BTs "Evropa"),9653,20,200,7,53477215,Svetodiodnyj ekran
Uraj001,/tyumen-region/uray,Rossija,Tjumenskaja oblast',Uraj,/tyumen-region/uray/ploshchad-pervootkryvateley,5.1,3.8,720,576,Ploschad' Pervootkryvatelej,9104,15,120,7,53477215,Svetodiodnyj ekran
Ufa004,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/rikharda-zorge-gorod-galle,5,4,256,192,Riharda Zorge - Gorod Galle,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa005,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/gorod-galle-komsomolskaya,8,6,320,240,Gorod Galle - Komsomol'skaja,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa006,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/oktyabrya-79-gorsovet,6,4,384,256,Oktjabrja; 79 (Gorsovet),11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa007,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/lenina-5-1-teatr-opery-i-baleta,4,3,432,288,Lenina; 5/1 (Teatr opery i baleta),11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa008,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/ploshchad-dk-mashinostriteley,6,4,384,256,Ploschad' DK Mashinostritelej,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa009,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/ayskaya-revolyutsionnaya,6,3,480,240,Ajskaja - Revoljutsionnaja,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa010,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/kuvykina-perovskoy,6,3,480,240,Kuvykina - Perovskoj,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa011,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/tramvaynaya-ufimskoye-shosse,9,7,288,192,Tramvajnaja - Ufimskoe shosse,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa012,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/ploshchad-imeni-ordzhonikidze,4,3,384,288,Ploschad' imeni Ordzhonikidze,11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa013,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/marshala-zhukova-21-bikbaya,4,2,384,192,Marshala Zhukova; 21 - Bikbaja,27300,10,720,14,53477215,Svetodiodnyj ekran
Ufa014,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/oktyabrya-132-3-kolskaya,4,2,384,192,Oktjabrja; 132/3 - Kol'skaja,27300,10,720,14,53477215,Svetodiodnyj ekran
Ufa015,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/oktyabrya-50-let-sssr,4,2,384,192,Oktjabrja - 50 let SSSR,15197,10,720,14,53477215,Svetodiodnyj ekran
Ufa017,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/50-letiya-oktyabrya-3-revolyutsionnaya,5,3,480,288,50-letija Oktjabrja; 3 - Revoljutsionnaja,36400,10,720,14,53477215,Svetodiodnyj ekran
Ufa018,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/mendeleyeva-124-bakalinskaya,8,3,768,288,Mendeleeva; 124 - Bakalinskaja,27300,10,600,14,53477215,Svetodiodnyj ekran
Ufa021,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/50-letiya-oktyabrya-34,4,2,384,192,50-letija Oktjabrja; 34,36400,10,720,14,53477215,Svetodiodnyj ekran
Ufa022,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/trassa-z-204-storona-a-vyyezd-iz-goroda-ufa-aeroport,12,4,648,216,Trassa Z-204 (Storona A; vyezd iz goroda Ufa - Aeroport),72800,10,720,14,53477215,Svetodiodnyj ekran
Ufa023,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/trassa-z-204-storona-b-v-yezd-v-gorod-ufa-aeroport,12,4,648,216,Trassa Z-204 (Storona B; v'ezd v gorod Ufa - Aeroport),72800,10,720,14,53477215,Svetodiodnyj ekran
Ufa028,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/oktyabrya-davletshinoy-agrarnyy-universitet,8,6,384,288,Oktjabrja - Davletshinoj (Agrarnyj universitet),11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa029,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/salavata-yulayeva-storona-a,10,5,648,288,Salavata Julaeva (storona A),11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa030,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/salavata-yulayeva-storona-b,10,5,648,288,Salavata Julaeva (storona B),11831,10,228,7,53477215,Svetodiodnyj ekran
Ufa031,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/salavata-yulayeva-95,13,5.5,720,288,Salavata Julaeva; 95,103194,10,600,14,53477215,Svetodiodnyj ekran
Ufa032,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/salavata-yulayeva-sagita-agisha,13,5.5,720,288,Salavata Julaeva - Sagita Agisha,42500,10,600,7,53477215,Svetodiodnyj ekran
Ufa033,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/salavata-yulayeva-60,13,5.5,720,288,Salavata Julaeva; 60,103194,10,600,14,53477215,Svetodiodnyj ekran
Ufa034,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/salavata-yulayeva-ul-rayonnaya-2-ya,13,5.5,720,288,Salavata Julaeva - ul. Rajonnaja 2-ja,103194,10,600,14,53477215,Svetodiodnyj ekran
Ufa035,/bashkortostan/ufa,Rossija,Bashkortostan,Ufa,/bashkortostan/ufa/oktyabrya-18-okruga-galle,4,2,384,192,Oktjabrja; 18 - Okruga Galle,15197,10,720,14,53477215,Svetodiodnyj ekran
Habarovsk001,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/muravyeva-amurskogo-40,6.4,4.4,240,168,Murav'eva - Amurskogo; 40,10238,10,288,7,53477215,Svetodiodnyj ekran
Habarovsk002,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/privokzalnaya-ploshchad,6.4,4.4,240,168,Privokzal'naja ploschad',10238,10,288,7,53477215,Svetodiodnyj ekran
Habarovsk003,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/serysheva-16,6.4,4.4,240,168,Serysheva;16,10238,10,288,7,53477215,Svetodiodnyj ekran
Habarovsk005,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/voronezhskaya-bolshaya,3,6,720,360,Voronezhskaja – Bol'shaja,19755,10,1728,7,53477415,Tsifrovoj bilbord
Habarovsk006,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/lenina-pushkina,3,6,720,360,Lenina – Pushkina,19755,10,1728,7,53477415,Tsifrovoj bilbord
Habarovsk007,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/lenina-leningradskaya,3,6,720,360,Lenina – Leningradskaja,19755,10,1728,7,53477415,Tsifrovoj bilbord
Habarovsk008,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/lva-tolstogo-amurskiy-bulvar,3,6,720,360,L'va Tolstogo – Amurskij bul'var,19755,10,1728,7,53477415,Tsifrovoj bilbord
Habarovsk009,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/volochayevskaya-leytenanta-orlova,3,6,720,360,Volochaevskaja – Lejtenanta Orlova,19755,10,1728,7,53477415,Tsifrovoj bilbord
Habarovsk010,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/k-marksa-dikopoltseva,6,10.7,720,576,K.Marksa - Dikopol'tseva,9030,10,150,7,53477215,Svetodiodnyj ekran
Habarovsk011,/khabarovskiy-kray,Rossija,Habarovskij kraj,Habarovsk,/khabarovskiy-kray/khabarovsk/vakhova-2-tts-podsolnukh,6,8,576,768,Vahova; 2 (TTs "Podsolnuh"),12096,10,288,7,53477215,Svetodiodnyj ekran
Hanty-Mansijsk004,/tyumen-region/khanty-mansiysk,Rossija,Tjumenskaja oblast',Hanty-Mansijsk,/tyumen-region/khanty-mansiysk/studencheskaya-19-ekspotsentr,6,8,768,512,Studencheskaja; 19 (Ekspotsentr),12500,10,144,7,53477215,Svetodiodnyj ekran
Cheboksary001,/chuvashiya,Rossija,Chuvashskaja Respublika,Cheboksary,/chuvashiya/cheboksary/ivana-yakovleva-trts-mtv-tsentr,4,5,224,168,Ivana Jakovleva (TRTs "MTV Tsentr"),32400,10,216,30,53477215,Svetodiodnyj ekran
Cheboksary002,/chuvashiya,Rossija,Chuvashskaja Respublika,Cheboksary,/chuvashiya/cheboksary/mira-7-kafe-lira,4,5,640,480,Mira; 7 (Kafe "Lira"),32400,10,216,30,53477215,Svetodiodnyj ekran
Cheboksary003,/chuvashiya,Rossija,Chuvashskaja Respublika,Cheboksary,/chuvashiya/cheboksary/traktorostroiteley-1-34-tts-shupashkar,4,5,640,480,Traktorostroitelej; 1/34 (TTs "Shupashkar"),32400,10,216,30,53477215,Svetodiodnyj ekran
Cheboksary004,/chuvashiya,Rossija,Chuvashskaja Respublika,Cheboksary,/chuvashiya/cheboksary/karla-marksa-47,4,6,640,384,Karla Marksa; 47,32400,10,216,30,53477215,Svetodiodnyj ekran
