article,lvl2,main,up,location,href,meter_1,meter_2,pix_1,pix_2,name,in_rub,hronometraz,v_sutki,dney,anonce_code,anonce
Омск036,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/zhukova-99-maslennikova,3,12,1024,512,Жукова; 99 - Масленникова,19316,7,1440,7,53477415,Цифровой билборд
Омск037,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/krasnyy-put-2-ya-dachnaya-ost-gorodok-vodnikov,3,6,1024,512,Красный Путь - 2-я Дачная (ост. "Городок Водников"),13357,7,1440,7,53477415,Цифровой билборд
Омск038,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/krasnyy-put-4-2,3,6,1024,512,Красный путь; 4/2,13357,7,1440,7,53477415,Цифровой билборд
Омск039,/omskaya-oblast,Россия,Омская область,Омск,/omskaya-oblast/omsk/krasnyy-put-7a,3,6,1024,512,Красный Путь; 7а,13357,7,1440,7,53477415,Цифровой билборд
Подольск001,/moskovskaya-oblast/podolsk,Россия,Московская область,Подольск,/moskovskaya-oblast/podolsk/komsomolskaya-5a,10,4.5,1280,720,Комсомольская; 5А,24095,10,300,7,53477215,Светодиодный экран
Подольск002,/moskovskaya-oblast/podolsk,Россия,Московская область,Подольск,/moskovskaya-oblast/podolsk/kirova-63a,4.2,5.6,640,480,Кирова; 63А,14220,10,288,7,53477215,Светодиодный экран
Ростов-на-Дону001,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/nagibina-32-2-tk-gorizont,5,8,768,512,Нагибина; 32/2 (ТК "Горизонт"),14801,7,192,7,53477215,Светодиодный экран
Ростов-на-Дону003,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/krasnoarmeyskaya-224-kirovskiy-kerama-marazzi,2.8,5.7,576,288,Красноармейская; 224 - Кировский (Kerama Marazzi),14801,7,192,7,53477215,Светодиодный экран
Ростов-на-Дону004,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/malinovskogo-17zh-sedmoye-nebo,4.1,7.6,480,256,Малиновского; 17Ж ("Седьмое небо"),14801,7,192,7,53477215,Светодиодный экран
Ростов-на-Дону009,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/aksayskiy-21-tts-khdm-yug,3,4,512,384,Аксайский; 21 (ТЦ "ХДМ-Юг"),8467,10,288,7,53477215,Светодиодный экран
Ростов-на-Дону010,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/malinovskogo-25-tts-zolotoy-vavilon,3,4,512,384,Малиновского; 25 (ТЦ "Золотой Вавилон"),10780,15,156,7,53477215,Светодиодный экран
Ростов-на-Дону011,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/kommunisticheskiy-30-tts-plaza,3,4,512,384,Коммунистический; 30 (ТЦ "Плаза"),37500,10,288,7,53477215,Светодиодный экран
Ростов-на-Дону014,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-siversa-2,3,6,576,288,Большая Садовая - Сиверса; 2,15800,10,288,14,53477215,Светодиодный экран
Ростов-на-Дону015,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-130-bogatyanovskiy-spusk,2.7,3.7,480,310,Большая Садовая; 130 - Богатяновский спуск,15800,10,288,14,53477215,Светодиодный экран
Ростов-на-Дону016,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-41-budennovskiy,2.7,3.7,480,320,Большая Садовая; 41 - Буденновский,15800,10,288,14,53477215,Светодиодный экран
Ростов-на-Дону017,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/bolshaya-sadovaya-45,5,7,672,480,Большая Садовая; 45,33524,7,216,7,53477215,Светодиодный экран
Ростов-на-Дону018,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/budennovskiy-51,7.2,7.2,450,450,Буденновский; 51,14801,7,192,7,53477215,Светодиодный экран
Ростов-на-Дону019,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/budennovskiy-58-krasnoarmeyskaya-19,3,6,576,288,Буденновский; 58 - Красноармейская; 19,15800,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону020,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/budennovskiy-98-komsomolskiy-park,3,6,576,288,Буденновский; 98 - Комсомольский парк,15800,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону021,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/voroshilovskiy-105,5,7,672,480,Ворошиловский; 105,33524,7,216,7,53477215,Светодиодный экран
Ростов-на-Дону022,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/shosseynaya-9a-vostochnoye-shosse-storona-a,5,15,960,336,Шоссейная; 9А - Восточное шоссе (сторона А),55000,10,288,14,53477615,Цифровой суперсайт
Ростов-на-Дону023,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/shosseynaya-9a-vostochnoye-shosse-storona-b,5,15,960,336,Шоссейная; 9А - Восточное шоссе (сторона Б),55000,10,288,14,53477615,Цифровой суперсайт
Ростов-на-Дону024,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/nagibina-narimanova-105,3,6,576,288,Нагибина - Нариманова; 105,15800,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону025,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/nagibina-17-lenina,3,1.4,202,432,Нагибина; 17 - Ленина,10494,10,192,7,63164415,Цифровой пилларс
Ростов-на-Дону027,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/portovaya-vsesoyuznaya,3,5,720,432,Портовая - Всесоюзная,11583,10,192,7,53477215,Светодиодный экран
Ростов-на-Дону028,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/stachki-25,6.2,9.1,480,366,Стачки; 25,23790,7,168,7,53477215,Светодиодный экран
Ростов-на-Дону029,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/teatralnyy-sholokhova-ploshchad-energetikov,3,6,576,288,Театральный - Шолохова (Площадь Энергетиков),33608,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону030,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/sholokhova-v-yezd-v-gorod-po-khodu-dvizheniya,3,6,576,288,Шолохова (въезд в город по ходу движения),37500,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону031,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/bogatyanovskiy-spusk-beregovaya-1,3,6,576,288,Богатяновский спуск - Береговая; 1,37500,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону032,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/nagibina-19-ploshchad-lenina,4,8,448,240,Нагибина; 19 - Площадь Ленина,37500,10,288,14,53477215,Светодиодный экран
Ростов-на-Дону033,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/gagarina-nagibina,3,6,576,288,Гагарина - Нагибина,100000,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону034,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/sholokhova-270-1,4,8,448,240,Шолохова; 270/1,37500,10,288,14,53477215,Светодиодный экран
Ростов-на-Дону035,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/sholokhova-130,3,6,576,288,Шолохова; 130,100000,10,288,14,53477415,Цифровой билборд
Ростов-на-Дону036,/rostovskaya-oblast,Россия,Ростовская область,Ростов-на-Дону,/rostovskaya-oblast/rostov-na-donu/pushkinskaya-sobornyy-vkhod-v-park,3,6,576,288,Пушкинская - Соборный (вход в парк),37500,10,288,14,53477415,Цифровой билборд
Салехард001,/tyumen-region,Россия,Тюменская область,Салехард,/tyumen-region/salekhard/respubliki-54-ledovyy-dvorets,3,4,256,192,Республики; 54 (Ледовый дворец),10000,15,150,7,53477215,Светодиодный экран
Салехард002,/tyumen-region,Россия,Тюменская область,Салехард,/tyumen-region/salekhard/matrosova-31-tskis-geolog,3,4,384,192,Матросова; 31 (ЦКиС "Геолог"),10000,30,100,7,53477215,Светодиодный экран
Салехард003,/tyumen-region,Россия,Тюменская область,Салехард,/tyumen-region/salekhard/arkticheskaya-1-kdts,4.8,6.4,1280,914,Арктическая; 1 (КДЦ),10000,20,100,7,53477215,Светодиодный экран
Самара001,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/moskovskoye-shosse-15b-tts-rus-na-volge-storona-a,3,4,512,384,Московское шоссе; 15Б (ТЦ "Русь на Волге") сторона А,8467,10,288,7,53477215,Светодиодный экран
Самара002,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/moskovskoye-shosse-15b-tts-rus-na-volge-storona-b,3,4,512,384,Московское шоссе; 15Б (ТЦ "Русь на Волге") сторона Б,8467,10,288,7,53477215,Светодиодный экран
Самара003,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/moskovskoye-shosse-17-tts-sila-sporta,5.7,11.6,144,720,Московское шоссе; 17 (ТЦ "Сила Спорта"),25872,10,360,7,53477215,Светодиодный экран
Самара004,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/kirova-147-trk-viva-lend,3,4,512,384,Кирова; 147 (ТРК "Вива Ленд"),9576,10,288,7,53477215,Светодиодный экран
Самара005,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/avrory-150-bots-tsentrbank,12,5,888,372,Авроры; 150 (БОЦ «ЦентрБанк»),27046,10,180,7,53477215,Светодиодный экран
Самара006,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/moskovskoye-shosse-26d,11.5,6,864,456,Московское шоссе; 26Д,27046,10,180,7,53477215,Светодиодный экран
Самара008,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/aerodromnaya-47a-trts-avrora,9.6,11,720,864,Аэродромная; 47А (ТРЦ "Аврора"),79200,15,204,7,53477215,Светодиодный экран
Самара009,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/moskovskoye-shosse-17-km-10,5,12,480,1152,Московское шоссе 17 км; 10,11738,10,288,7,53477215,Светодиодный экран
Самара010,/samarskaya-oblast,Россия,Самарская область,Самара,/samarskaya-oblast/samara/lenina-25a,11.5,5,864,360,Ленина; 25А,27046,10,180,7,53477215,Светодиодный экран
Смоленск001,/smolenskaya-oblast,Россия,Смоленская область,Смоленск,/smolenskaya-oblast/smolensk/kashena-1,6,4,720,480,Кашена; 1,8911,10,288,14,53477215,Светодиодный экран
Смоленск002,/smolenskaya-oblast,Россия,Смоленская область,Смоленск,/smolenskaya-oblast/smolensk/ploshchad-pobedy,6.4,4,960,600,Площадь Победы,8911,10,288,7,53477215,Светодиодный экран
Сочи001,/krasnodarskiy-kray/sochi,Россия,Краснодарский край,Сочи,/krasnodarskiy-kray/sochi/bestuzheva-1-trts-mandarin,6,10,900,600,Бестужева; 1 (ТРЦ "Мандарин"),14300,30,288,7,53477215,Светодиодный экран
Сочи002,/krasnodarskiy-kray/sochi,Россия,Краснодарский край,Сочи,/krasnodarskiy-kray/sochi/konstitutsii-moskovskaya-22-tts-aleksandriya,3,4,340,480,Конституции - Московская; 22 (ТЦ "Александрия"),13500,10,288,7,53477215,Светодиодный экран
Сочи003,/krasnodarskiy-kray/sochi,Россия,Краснодарский край,Сочи,/krasnodarskiy-kray/sochi/novaya-zarya-7-trts-moremoll,3,6,520,1000,Новая Заря; 7 (ТРЦ "Моремолл"),13320,10,288,7,53477215,Светодиодный экран
Сочи004,/krasnodarskiy-kray/sochi,Россия,Краснодарский край,Сочи,/krasnodarskiy-kray/sochi/nesebrskaya-morport,3,6,520,1000,Несебрская (Морпорт),20800,10,288,7,53477215,Светодиодный экран
Сочи005,/krasnodarskiy-kray/sochi,Россия,Краснодарский край,Сочи,/krasnodarskiy-kray/sochi/navaginskaya-12-magazin-mango,2,1.2,352,224,Навагинская; 12 (магазин "Манго"),7950,10,288,7,53477215,Светодиодный экран
Сочи006,/krasnodarskiy-kray/sochi,Россия,Краснодарский край,Сочи,/krasnodarskiy-kray/sochi/chernomorskaya-3-grand-otel-zhemchuzhina,15,33,2000,4831,Черноморская; 3 (Гранд Отель "Жемчужина"),60000,15,144,30,53477215,Светодиодный экран
Сургут006,/tyumen-region,Россия,Тюменская область,Сургут,/tyumen-region/surgut/mira-30-let-pobedy,5,8,512,320,Мира - 30 лет Победы,9408,10,144,7,53477215,Светодиодный экран
Сургут007,/tyumen-region,Россия,Тюменская область,Сургут,/tyumen-region/surgut/mira-ostrovskogo,5,8,640,384,Мира - Островского,13706,10,288,7,53477215,Светодиодный экран
Сургут008,/tyumen-region,Россия,Тюменская область,Сургут,/tyumen-region/surgut/respubliki-85-tts-yaroslavna,4,3,720,576,Республики; 85 (ТЦ "Ярославна"),13706,10,288,7,53477215,Светодиодный экран
Сургут009,/tyumen-region,Россия,Тюменская область,Сургут,/tyumen-region/surgut/universitetskaya-karolinskogo,6,10,960,576,Иосифа Каролинского 14/1,13706,10,288,7,53477215,Светодиодный экран
Таганрог001,/rostovskaya-oblast/taganrog,Россия,Ростовская область,Таганрог,/rostovskaya-oblast/taganrog/gogolevskiy-4a-tts-raduga,5.1,2.9,640,360,Гоголевский; 4А (ТЦ "Радуга"),9500,10,576,15,53477215,Светодиодный экран
Таганрог002,/rostovskaya-oblast/taganrog,Россия,Ростовская область,Таганрог,/rostovskaya-oblast/taganrog/chekhova-318,5.6,4.1,352,256,Чехова; 318,11400,10,216,30,53477215,Светодиодный экран
Тобольск001,/tyumen-region/tobolsk,Россия,Тюменская область,Тобольск,/tyumen-region/tobolsk/mendeleyeva-yubileynaya-landshaftnyy-park,6,3,360,180,Менделеева - Юбилейная (Ландшафтный парк),10252,10,500,7,53477215,Светодиодный экран
Тобольск002,/tyumen-region/tobolsk,Россия,Тюменская область,Тобольск,/tyumen-region/tobolsk/mendeleyeva-52-dk-sintez,6,4,386,260,Менделеева; 52 (ДК Синтез),10252,10,500,7,53477215,Светодиодный экран
Тобольск003,/tyumen-region/tobolsk,Россия,Тюменская область,Тобольск,/tyumen-region/tobolsk/yubileynaya-113-gm-semeynyy-magnit,6,3,384,256,Юбилейная; 113 (ГМ "Семейный Магнит"),10252,10,500,7,53477215,Светодиодный экран
Тобольск004,/tyumen-region/tobolsk,Россия,Тюменская область,Тобольск,/tyumen-region/tobolsk/komsomolskiy-mendeleyeva,6,4,720,504,Комсомольский - Менделеева,12708,10,300,7,53477215,Светодиодный экран
Тобольск005,/tyumen-region/tobolsk,Россия,Тюменская область,Тобольск,/tyumen-region/tobolsk/znamenskogo-neymysheva-gm-lenta,6,4,720,576,Знаменского - Неймышева (ГМ "Лента"),10507,10,350,7,53477215,Светодиодный экран
Тобольск006,/tyumen-region/tobolsk,Россия,Тюменская область,Тобольск,/tyumen-region/tobolsk/melnikova-yubileynaya-bts-yevropa,3,6,576,288,Мельникова - Юбилейная (БЦ "Европа"),9653,20,200,7,53477215,Светодиодный экран
Урай001,/tyumen-region/uray,Россия,Тюменская область,Урай,/tyumen-region/uray/ploshchad-pervootkryvateley,5.1,3.8,720,576,Площадь Первооткрывателей,9104,15,120,7,53477215,Светодиодный экран
Уфа004,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/rikharda-zorge-gorod-galle,5,4,256,192,Рихарда Зорге - Город Галле,11831,10,228,7,53477215,Светодиодный экран
Уфа005,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/gorod-galle-komsomolskaya,8,6,320,240,Город Галле - Комсомольская,11831,10,228,7,53477215,Светодиодный экран
Уфа006,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/oktyabrya-79-gorsovet,6,4,384,256,Октября; 79 (Горсовет),11831,10,228,7,53477215,Светодиодный экран
Уфа007,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/lenina-5-1-teatr-opery-i-baleta,4,3,432,288,Ленина; 5/1 (Театр оперы и балета),11831,10,228,7,53477215,Светодиодный экран
Уфа008,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/ploshchad-dk-mashinostriteley,6,4,384,256,Площадь ДК Машинострителей,11831,10,228,7,53477215,Светодиодный экран
Уфа009,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/ayskaya-revolyutsionnaya,6,3,480,240,Айская - Революционная,11831,10,228,7,53477215,Светодиодный экран
Уфа010,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/kuvykina-perovskoy,6,3,480,240,Кувыкина - Перовской,11831,10,228,7,53477215,Светодиодный экран
Уфа011,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/tramvaynaya-ufimskoye-shosse,9,7,288,192,Трамвайная - Уфимское шоссе,11831,10,228,7,53477215,Светодиодный экран
Уфа012,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/ploshchad-imeni-ordzhonikidze,4,3,384,288,Площадь имени Орджоникидзе,11831,10,228,7,53477215,Светодиодный экран
Уфа013,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/marshala-zhukova-21-bikbaya,4,2,384,192,Маршала Жукова; 21 - Бикбая,27300,10,720,14,53477215,Светодиодный экран
Уфа014,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/oktyabrya-132-3-kolskaya,4,2,384,192,Октября; 132/3 - Кольская,27300,10,720,14,53477215,Светодиодный экран
Уфа015,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/oktyabrya-50-let-sssr,4,2,384,192,Октября - 50 лет СССР,15197,10,720,14,53477215,Светодиодный экран
Уфа017,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/50-letiya-oktyabrya-3-revolyutsionnaya,5,3,480,288,50-летия Октября; 3 - Революционная,36400,10,720,14,53477215,Светодиодный экран
Уфа018,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/mendeleyeva-124-bakalinskaya,8,3,768,288,Менделеева; 124 - Бакалинская,27300,10,600,14,53477215,Светодиодный экран
Уфа021,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/50-letiya-oktyabrya-34,4,2,384,192,50-летия Октября; 34,36400,10,720,14,53477215,Светодиодный экран
Уфа022,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/trassa-z-204-storona-a-vyyezd-iz-goroda-ufa-aeroport,12,4,648,216,Трасса З-204 (Сторона А; выезд из города Уфа - Аэропорт),72800,10,720,14,53477215,Светодиодный экран
Уфа023,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/trassa-z-204-storona-b-v-yezd-v-gorod-ufa-aeroport,12,4,648,216,Трасса З-204 (Сторона Б; въезд в город Уфа - Аэропорт),72800,10,720,14,53477215,Светодиодный экран
Уфа028,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/oktyabrya-davletshinoy-agrarnyy-universitet,8,6,384,288,Октября - Давлетшиной (Аграрный университет),11831,10,228,7,53477215,Светодиодный экран
Уфа029,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/salavata-yulayeva-storona-a,10,5,648,288,Салавата Юлаева (сторона А),11831,10,228,7,53477215,Светодиодный экран
Уфа030,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/salavata-yulayeva-storona-b,10,5,648,288,Салавата Юлаева (сторона Б),11831,10,228,7,53477215,Светодиодный экран
Уфа031,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/salavata-yulayeva-95,13,5.5,720,288,Салавата Юлаева; 95,103194,10,600,14,53477215,Светодиодный экран
Уфа032,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/salavata-yulayeva-sagita-agisha,13,5.5,720,288,Салавата Юлаева - Сагита Агиша,42500,10,600,7,53477215,Светодиодный экран
Уфа033,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/salavata-yulayeva-60,13,5.5,720,288,Салавата Юлаева; 60,103194,10,600,14,53477215,Светодиодный экран
Уфа034,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/salavata-yulayeva-ul-rayonnaya-2-ya,13,5.5,720,288,Салавата Юлаева - ул. Районная 2-я,103194,10,600,14,53477215,Светодиодный экран
Уфа035,/bashkortostan/ufa,Россия,Башкортостан,Уфа,/bashkortostan/ufa/oktyabrya-18-okruga-galle,4,2,384,192,Октября; 18 - Округа Галле,15197,10,720,14,53477215,Светодиодный экран
Хабаровск001,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/muravyeva-amurskogo-40,6.4,4.4,240,168,Муравьева - Амурского; 40,10238,10,288,7,53477215,Светодиодный экран
Хабаровск002,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/privokzalnaya-ploshchad,6.4,4.4,240,168,Привокзальная площадь,10238,10,288,7,53477215,Светодиодный экран
Хабаровск003,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/serysheva-16,6.4,4.4,240,168,Серышева;16,10238,10,288,7,53477215,Светодиодный экран
Хабаровск005,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/voronezhskaya-bolshaya,3,6,720,360,Воронежская – Большая,19755,10,1728,7,53477415,Цифровой билборд
Хабаровск006,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/lenina-pushkina,3,6,720,360,Ленина – Пушкина,19755,10,1728,7,53477415,Цифровой билборд
Хабаровск007,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/lenina-leningradskaya,3,6,720,360,Ленина – Ленинградская,19755,10,1728,7,53477415,Цифровой билборд
Хабаровск008,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/lva-tolstogo-amurskiy-bulvar,3,6,720,360,Льва Толстого – Амурский бульвар,19755,10,1728,7,53477415,Цифровой билборд
Хабаровск009,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/volochayevskaya-leytenanta-orlova,3,6,720,360,Волочаевская – Лейтенанта Орлова,19755,10,1728,7,53477415,Цифровой билборд
Хабаровск010,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/k-marksa-dikopoltseva,6,10.7,720,576,К.Маркса - Дикопольцева,9030,10,150,7,53477215,Светодиодный экран
Хабаровск011,/khabarovskiy-kray,Россия,Хабаровский край,Хабаровск,/khabarovskiy-kray/khabarovsk/vakhova-2-tts-podsolnukh,6,8,576,768,Вахова; 2 (ТЦ "Подсолнух"),12096,10,288,7,53477215,Светодиодный экран
Ханты-Мансийск004,/tyumen-region/khanty-mansiysk,Россия,Тюменская область,Ханты-Мансийск,/tyumen-region/khanty-mansiysk/studencheskaya-19-ekspotsentr,6,8,768,512,Студенческая; 19 (Экспоцентр),12500,10,144,7,53477215,Светодиодный экран
Чебоксары001,/chuvashiya,Россия,Чувашская Республика,Чебоксары,/chuvashiya/cheboksary/ivana-yakovleva-trts-mtv-tsentr,4,5,224,168,Ивана Яковлева (ТРЦ "МТВ Центр"),32400,10,216,30,53477215,Светодиодный экран
Чебоксары002,/chuvashiya,Россия,Чувашская Республика,Чебоксары,/chuvashiya/cheboksary/mira-7-kafe-lira,4,5,640,480,Мира; 7 (Кафе "Лира"),32400,10,216,30,53477215,Светодиодный экран
Чебоксары003,/chuvashiya,Россия,Чувашская Республика,Чебоксары,/chuvashiya/cheboksary/traktorostroiteley-1-34-tts-shupashkar,4,5,640,480,Тракторостроителей; 1/34 (ТЦ "Шупашкар"),32400,10,216,30,53477215,Светодиодный экран
Чебоксары004,/chuvashiya,Россия,Чувашская Республика,Чебоксары,/chuvashiya/cheboksary/karla-marksa-47,4,6,640,384,Карла Маркса; 47,32400,10,216,30,53477215,Светодиодный экран
Чебоксары005,/chuvashiya,Россия,Чувашская Республика,Чебоксары,/chuvashiya/cheboksary/mira-56a,3,6,576,288,Мира; 56А,32400,10,216,30,53477215,Светодиодный экран
Чебоксары006,/chuvashiya,Россия,Чувашская Республика,Чебоксары,/chuvashiya/cheboksary/gagarina-1,3,4,640,480,Гагарина; 1,32400,10,216,30,53477215,Светодиодный экран
Челябинск001,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/kirova-161a,5.7,3.2,1152,640,Кирова; 161А,11625,10,200,7,53477215,Светодиодный экран
Челябинск002,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/bratyev-kashirinykh-severo-krymskaya,4.8,8,640,384,Братьев Кашириных - Северо-Крымская,11625,10,200,7,53477215,Светодиодный экран
Челябинск003,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/komsomolskiy-molodogvardeytsev,4.8,6.4,720,576,Комсомольский - Молодогвардейцев,9475,10,200,7,53477215,Светодиодный экран
Челябинск004,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/shosse-metallurgov-cherkasskaya,4.8,6.4,720,576,Шоссе Металлургов - Черкасская,8438,10,200,7,53477215,Светодиодный экран
Челябинск005,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/komsomolskiy-sverdlovskiy,4.8,6.4,720,576,Комсомольский - Свердловский,9475,10,200,7,53477215,Светодиодный экран
Челябинск006,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/gagarina-dzerzhinskogo-rk-avrora,4.8,6.4,720,576,Гагарина - Дзержинского (РК "Аврора"),8438,10,200,7,53477215,Светодиодный экран
Челябинск007,/chelyabinskaya-oblast,Россия,Челябинская область,Челябинск,/celyabinskaya-oblast/chelyabinsk/lenina-55a-ploshchad-revolyutsii,12,8.6,960,672,Ленина; 55А (Площадь Революции),15800,10,200,7,53477215,Светодиодный экран
